tweet_id,user_id,topic,text,retweet_count,like_count,reply_count,hashtag_count,mention_count
427,215,Music,Hot take on Music -- long thread incoming.,7,20,0,5,3
428,148,Sports,Excited about the latest developments in Sports.,3,3,1,1,1
429,2,Fashion,Hot take on Fashion -- long thread incoming.,0,6,4,0,3
430,255,Health,This Health trend is changing everything.,6,17,0,0,3
431,122,Tech,My experience with Tech so far this month.,3,6,0,5,3
432,233,Finance,Sharing my Finance predictions for this year.,8,18,2,0,0
433,126,Travel,Hot take on Travel -- long thread incoming.,1,8,1,4,1
434,26,Sports,What do you think about Sports? Let me know.,6,2,1,0,2
435,19,Sports,Just published a new post on Sports!,2,21,1,5,2
436,170,Politics,Just published a new post on Politics!,3,12,5,0,3
437,92,Sports,Hot take on Sports -- long thread incoming.,2,18,1,4,1
438,495,Health,My experience with Health so far this month.,6,21,1,2,0
439,48,Music,New research on Music just dropped -- fascinating.,0,7,3,2,3
440,420,Politics,Cannot believe what is happening in Politics.,5,60,0,4,0
441,150,Health,What do you think about Health? Let me know.,3,3,0,0,2
442,169,Travel,Cannot believe what is happening in Travel.,2,13,0,4,1
443,357,Tech,My experience with Tech so far this month.,0,5,3,0,0
444,293,Travel,Excited about the latest developments in Travel.,11,22,0,3,2
445,219,Fashion,New research on Fashion just dropped -- fascinating.,3,6,1,2,2
446,475,Sports,My experience with Sports so far this month.,2,19,1,4,3
447,267,Health,Sharing my Health predictions for this year.,2,1,0,1,1
448,363,Music,Big news in the Music world today!,5,2,3,0,0
449,13,Health,Excited about the latest developments in Health.,1,12,1,5,1
450,410,Fashion,Cannot believe what is happening in Fashion.,8,31,6,3,0
451,171,Gaming,This Gaming trend is changing everything.,2,7,2,5,1
452,6,Tech,Hot take on Tech -- long thread incoming.,7,14,1,2,0
453,158,Music,This Music trend is changing everything.,0,6,2,4,2
454,393,AI,Excited about the latest developments in AI.,0,7,0,5,2
455,175,Finance,My experience with Finance so far this month.,10,15,0,4,0
456,427,Sports,Big news in the Sports world today!,0,12,0,2,2
457,473,Health,Sharing my Health predictions for this year.,0,40,1,0,1
458,247,Sports,Sharing my Sports predictions for this year.,2,13,1,4,2
459,237,Finance,Just published a new post on Finance!,5,16,0,4,2
460,290,Gaming,This Gaming trend is changing everything.,15,6,0,4,0
461,107,Fashion,New research on Fashion just dropped -- fascinating.,6,4,1,2,0
462,497,Sports,Hot take on Sports -- long thread incoming.,0,2,1,0,2
463,193,Travel,What do you think about Travel? Let me know.,1,8,1,4,3
464,96,Fashion,Excited about the latest developments in Fashion.,4,6,1,2,2
465,364,AI,Hot take on AI -- long thread incoming.,10,11,0,3,0
466,255,Tech,New research on Tech just dropped -- fascinating.,3,25,5,3,2
467,111,Travel,Hot take on Travel -- long thread incoming.,6,10,1,1,0
468,192,AI,Big news in the AI world today!,3,31,0,0,3
469,260,AI,Sharing my AI predictions for this year.,0,28,2,4,1
470,98,Gaming,Sharing my Gaming predictions for this year.,15,1,0,5,2
471,398,Gaming,What do you think about Gaming? Let me know.,2,2,0,0,1
472,106,AI,Sharing my AI predictions for this year.,8,0,2,3,0
473,3,Music,Just published a new post on Music!,6,21,3,5,0
474,171,Health,Just published a new post on Health!,3,5,5,0,2
475,12,Fashion,Hot take on Fashion -- long thread incoming.,3,3,0,5,1
476,165,Tech,Big news in the Tech world today!,0,3,3,2,2
477,273,Gaming,Sharing my Gaming predictions for this year.,3,12,1,5,0
478,140,Sports,What do you think about Sports? Let me know.,13,21,0,2,0
479,8,Fashion,This Fashion trend is changing everything.,5,29,0,4,0
480,106,Travel,New research on Travel just dropped -- fascinating.,2,15,2,4,2
481,139,Sports,Hot take on Sports -- long thread incoming.,2,15,0,4,1
482,88,Politics,Hot take on Politics -- long thread incoming.,11,24,7,4,2
483,277,Health,Just published a new post on Health!,6,12,0,1,0
484,242,AI,Excited about the latest developments in AI.,8,10,4,3,0
485,45,Finance,Cannot believe what is happening in Finance.,2,48,1,1,3
486,316,Gaming,Hot take on Gaming -- long thread incoming.,10,4,2,2,1
487,366,Travel,Excited about the latest developments in Travel.,2,16,0,3,1
488,48,Health,Excited about the latest developments in Health.,9,9,2,3,2
489,351,Health,Sharing my Health predictions for this year.,1,0,0,1,1
490,74,Fashion,Hot take on Fashion -- long thread incoming.,0,7,1,2,3
491,94,Gaming,New research on Gaming just dropped -- fascinating.,8,6,1,3,3
492,16,Politics,Sharing my Politics predictions for this year.,0,2,2,0,2
493,246,Health,What do you think about Health? Let me know.,4,33,5,2,2
494,310,Fashion,What do you think about Fashion? Let me know.,1,6,1,4,0
495,208,Politics,New research on Politics just dropped -- fascinating.,3,3,2,4,0
496,406,Music,This Music trend is changing everything.,6,13,3,3,3
497,303,Finance,Big news in the Finance world today!,10,30,1,4,1
498,281,Sports,Sharing my Sports predictions for this year.,4,7,1,3,0
499,175,Tech,My experience with Tech so far this month.,5,13,5,3,3
500,291,Gaming,This Gaming trend is changing everything.,1,27,1,5,1
501,89,Politics,My experience with Politics so far this month.,1,5,1,3,0
502,304,Fashion,Sharing my Fashion predictions for this year.,1,14,0,2,0
503,421,Health,What do you think about Health? Let me know.,0,11,1,2,3
504,36,Fashion,Excited about the latest developments in Fashion.,0,18,1,5,3
505,168,Health,Just published a new post on Health!,1,11,0,0,1
506,419,Sports,My experience with Sports so far this month.,5,9,0,5,0
507,388,Sports,What do you think about Sports? Let me know.,8,13,2,3,2
508,200,Fashion,My experience with Fashion so far this month.,8,25,1,3,1
509,106,Gaming,Hot take on Gaming -- long thread incoming.,3,1,1,4,2
510,471,Finance,New research on Finance just dropped -- fascinating.,8,24,1,0,0
511,314,Travel,Cannot believe what is happening in Travel.,1,6,1,1,2
512,32,Gaming,This Gaming trend is changing everything.,2,7,0,0,0
513,361,Travel,New research on Travel just dropped -- fascinating.,1,18,0,0,2
514,444,AI,Big news in the AI world today!,5,14,0,3,3
515,321,Gaming,Cannot believe what is happening in Gaming.,4,11,0,3,3
516,223,Travel,Big news in the Travel world today!,3,8,0,5,1
517,244,Sports,Big news in the Sports world today!,0,6,3,4,3
518,432,Gaming,Cannot believe what is happening in Gaming.,2,24,1,1,2
519,447,Sports,What do you think about Sports? Let me know.,0,1,1,0,0
520,332,AI,What do you think about AI? Let me know.,4,20,0,5,3
521,337,Finance,What do you think about Finance? Let me know.,4,12,3,0,1
522,329,Finance,Sharing my Finance predictions for this year.,0,6,3,5,3
523,320,Sports,Sharing my Sports predictions for this year.,5,4,0,4,3
524,283,Health,Cannot believe what is happening in Health.,0,3,4,2,1
525,96,Finance,My experience with Finance so far this month.,9,9,2,0,3
526,434,Tech,This Tech trend is changing everything.,7,8,0,2,3
527,475,Travel,My experience with Travel so far this month.,0,8,0,2,0
528,20,Fashion,Sharing my Fashion predictions for this year.,2,3,2,5,2
529,58,Fashion,Sharing my Fashion predictions for this year.,0,32,5,5,0
530,73,Travel,Hot take on Travel -- long thread incoming.,2,6,0,3,0
531,268,Fashion,Excited about the latest developments in Fashion.,4,14,0,1,3
532,323,Politics,This Politics trend is changing everything.,3,5,0,4,2
533,314,AI,New research on AI just dropped -- fascinating.,0,32,5,4,0
534,241,Health,This Health trend is changing everything.,2,14,0,3,2
535,216,Gaming,Hot take on Gaming -- long thread incoming.,0,54,2,2,1
536,19,Fashion,Hot take on Fashion -- long thread incoming.,2,5,1,5,2
537,32,Health,My experience with Health so far this month.,4,8,0,1,0
538,337,Music,My experience with Music so far this month.,1,12,1,0,2
539,249,Politics,What do you think about Politics? Let me know.,0,4,1,4,0
540,436,Music,Hot take on Music -- long thread incoming.,4,3,9,1,2
541,141,Music,Just published a new post on Music!,0,21,4,5,0
542,310,Sports,My experience with Sports so far this month.,1,10,5,5,1
543,338,Health,New research on Health just dropped -- fascinating.,3,3,0,1,2
544,401,Tech,Sharing my Tech predictions for this year.,1,4,1,1,0
545,176,Politics,What do you think about Politics? Let me know.,0,32,7,4,1
546,429,Health,Cannot believe what is happening in Health.,9,5,1,3,1
547,339,Health,What do you think about Health? Let me know.,9,15,2,1,2
548,28,Music,Excited about the latest developments in Music.,2,15,1,0,1
549,238,Finance,Sharing my Finance predictions for this year.,2,15,0,2,3
550,383,Travel,Big news in the Travel world today!,0,9,4,3,3
551,243,Music,What do you think about Music? Let me know.,2,29,3,4,3
552,7,Music,Sharing my Music predictions for this year.,0,7,1,3,2
553,493,Travel,Just published a new post on Travel!,1,11,1,0,2
554,490,Finance,My experience with Finance so far this month.,0,7,3,5,2
555,172,Music,Hot take on Music -- long thread incoming.,3,16,0,0,2
556,336,Fashion,Cannot believe what is happening in Fashion.,11,13,0,3,1
557,376,Fashion,Big news in the Fashion world today!,1,11,1,4,2
558,347,Sports,New research on Sports just dropped -- fascinating.,7,17,0,4,0
559,345,AI,Excited about the latest developments in AI.,3,61,0,0,3
560,51,Travel,Excited about the latest developments in Travel.,3,9,0,5,3
561,180,Tech,Hot take on Tech -- long thread incoming.,0,4,1,2,1
562,18,AI,My experience with AI so far this month.,3,12,2,0,0
563,481,Fashion,Big news in the Fashion world today!,2,4,0,4,0
564,363,Politics,Excited about the latest developments in Politics.,0,21,0,4,1
565,193,Fashion,What do you think about Fashion? Let me know.,9,11,1,0,1
566,130,Music,Sharing my Music predictions for this year.,0,6,0,5,0
567,328,Health,Hot take on Health -- long thread incoming.,0,14,0,3,2
568,132,Sports,Excited about the latest developments in Sports.,3,5,2,2,0
569,196,Finance,New research on Finance just dropped -- fascinating.,4,2,0,0,2
570,490,Music,What do you think about Music? Let me know.,5,6,0,3,0
571,252,Tech,My experience with Tech so far this month.,1,2,1,3,1
572,331,Health,Excited about the latest developments in Health.,10,3,3,1,3
573,112,Fashion,Excited about the latest developments in Fashion.,2,76,1,3,2
574,53,AI,Excited about the latest developments in AI.,4,4,0,0,2
575,398,Health,Just published a new post on Health!,0,15,0,3,1
576,335,AI,Just published a new post on AI!,3,11,5,5,3
577,137,Sports,New research on Sports just dropped -- fascinating.,3,13,0,3,0
578,264,Health,Sharing my Health predictions for this year.,2,23,0,3,3
579,433,Politics,This Politics trend is changing everything.,6,14,1,1,0
580,197,Health,Excited about the latest developments in Health.,3,14,0,4,2
581,171,Music,Cannot believe what is happening in Music.,2,1,0,0,0
582,188,Travel,New research on Travel just dropped -- fascinating.,2,7,4,0,3
583,390,Music,Big news in the Music world today!,6,15,1,1,0
584,496,Finance,Big news in the Finance world today!,0,14,1,2,3
585,459,Politics,New research on Politics just dropped -- fascinating.,1,6,0,3,0
586,454,Health,Big news in the Health world today!,0,20,2,1,0
587,99,AI,My experience with AI so far this month.,10,7,2,1,3
588,200,Politics,This Politics trend is changing everything.,0,12,0,5,2
589,256,Travel,Sharing my Travel predictions for this year.,0,3,9,0,0
590,174,AI,New research on AI just dropped -- fascinating.,4,19,0,5,0
591,208,Politics,Big news in the Politics world today!,7,8,2,5,3
592,482,Travel,What do you think about Travel? Let me know.,6,11,0,5,1
593,474,Politics,Just published a new post on Politics!,1,16,1,5,1
594,251,AI,Sharing my AI predictions for this year.,5,2,4,4,0
595,125,Sports,Just published a new post on Sports!,10,4,0,1,0
596,464,Music,Excited about the latest developments in Music.,3,2,4,3,1
597,428,Fashion,Excited about the latest developments in Fashion.,0,28,0,0,0
598,255,Fashion,My experience with Fashion so far this month.,0,4,2,1,0
599,412,Tech,Cannot believe what is happening in Tech.,2,2,0,2,3
600,167,Politics,My experience with Politics so far this month.,1,16,0,4,1
601,165,Tech,Just published a new post on Tech!,9,2,0,4,1
602,172,Politics,Excited about the latest developments in Politics.,4,6,3,2,1
603,388,Finance,What do you think about Finance? Let me know.,3,8,1,5,2
604,284,Sports,Sharing my Sports predictions for this year.,7,4,0,1,0
605,69,Politics,My experience with Politics so far this month.,1,14,2,3,1
606,9,Health,Excited about the latest developments in Health.,0,13,0,0,0
607,92,Politics,My experience with Politics so far this month.,5,4,1,2,3
608,356,Health,What do you think about Health? Let me know.,0,10,6,1,1
609,328,Music,This Music trend is changing everything.,2,26,1,3,3
610,123,Sports,My experience with Sports so far this month.,12,5,0,5,0
611,306,Sports,Sharing my Sports predictions for this year.,5,13,3,4,0
612,322,Music,New research on Music just dropped -- fascinating.,3,12,8,3,0
613,286,Tech,Big news in the Tech world today!,28,23,1,0,0
614,317,Gaming,This Gaming trend is changing everything.,9,5,5,4,1
615,238,Tech,Hot take on Tech -- long thread incoming.,4,12,0,0,1
616,58,Sports,Sharing my Sports predictions for this year.,11,11,4,3,1
617,82,AI,Just published a new post on AI!,2,3,3,5,2
618,146,Tech,Cannot believe what is happening in Tech.,5,2,0,2,2
619,316,Health,Just published a new post on Health!,0,7,2,0,0
620,474,Travel,What do you think about Travel? Let me know.,9,2,1,1,0
621,249,Travel,Excited about the latest developments in Travel.,6,11,3,0,1
622,370,Health,My experience with Health so far this month.,6,9,5,4,2
623,215,Tech,New research on Tech just dropped -- fascinating.,12,33,10,1,0
624,167,Tech,Excited about the latest developments in Tech.,2,10,1,1,3
625,446,Tech,Cannot believe what is happening in Tech.,3,1,1,1,0
626,242,Fashion,Sharing my Fashion predictions for this year.,19,34,1,0,3
627,75,Tech,My experience with Tech so far this month.,0,11,3,3,1
628,199,Gaming,What do you think about Gaming? Let me know.,6,15,1,3,1
629,324,Gaming,Hot take on Gaming -- long thread incoming.,5,22,1,1,2
630,66,AI,My experience with AI so far this month.,1,10,2,0,2
631,70,Politics,Sharing my Politics predictions for this year.,0,32,1,3,3
632,88,Gaming,Big news in the Gaming world today!,1,12,0,2,1
633,405,Fashion,What do you think about Fashion? Let me know.,1,15,2,4,1
634,45,Finance,This Finance trend is changing everything.,3,2,1,3,1
635,303,Health,Sharing my Health predictions for this year.,6,16,0,2,0
636,374,Finance,Big news in the Finance world today!,2,10,0,1,2
637,223,Fashion,Big news in the Fashion world today!,1,4,0,4,1
638,468,Fashion,Just published a new post on Fashion!,2,10,3,3,0
639,21,Health,This Health trend is changing everything.,4,21,1,0,3
640,272,Finance,Sharing my Finance predictions for this year.,1,0,4,5,0
641,232,Health,Big news in the Health world today!,4,4,3,0,0
642,355,Finance,Big news in the Finance world today!,6,1,3,1,2
643,152,Tech,Excited about the latest developments in Tech.,0,13,2,0,3
644,343,Music,What do you think about Music? Let me know.,7,11,0,5,3
645,440,Fashion,My experience with Fashion so far this month.,6,9,2,0,3
646,238,Sports,Cannot believe what is happening in Sports.,0,5,0,1,2
647,321,Health,Just published a new post on Health!,12,37,0,5,0
648,198,Gaming,This Gaming trend is changing everything.,1,9,1,0,2
649,219,Music,My experience with Music so far this month.,9,3,0,4,1
650,404,Politics,My experience with Politics so far this month.,0,5,1,2,0
651,264,Gaming,Just published a new post on Gaming!,2,11,1,0,3
652,188,Health,My experience with Health so far this month.,25,24,1,0,2
653,188,Sports,This Sports trend is changing everything.,4,5,2,5,0
654,288,Tech,What do you think about Tech? Let me know.,6,17,1,2,1
655,277,Politics,Sharing my Politics predictions for this year.,3,5,0,5,1
656,386,Tech,New research on Tech just dropped -- fascinating.,5,16,0,2,2
