user_id,verified,followers_count,following_count,tweet_count,listed_count,account_age_days,follower_following_ratio,tweets_per_day,listed_per_follower,in_degree,out_degree,degree_ratio,pagerank,hits_authority,hits_hub,betweenness,clustering_coef,tweet_count_actual,avg_retweets,avg_likes,avg_replies,avg_hashtags,avg_mentions,total_engagement,influence_score,influential
378,0,10,1801,61,2,2182,0.00555247084952804,0.027956003666361137,0.2,6,7,0.8571428571428571,0.0032108081553772396,0.001573754478460424,0.0020408142803378486,0.00011211182024112459,0.47435897435897434,5.0,4.6,12.0,3.2,2.6,1.4,19.8,0.12255873944331105,0
379,0,1810,1814,8,4,353,0.9977949283351709,0.0226628895184136,0.0022099447513812156,144,6,24.0,0.030995457423294636,0.035907705549467164,0.001830704289947283,0.02667702135578958,0.050335570469798654,5.0,6.8,18.2,1.4,1.8,1.2,26.4,0.2723282789615272,1
380,0,10,385,25,1,3894,0.025974025974025976,0.0064201335387776065,0.1,1,12,0.08333333333333333,0.0003296554110816888,0.00022088339680123982,0.0028131304568399297,7.592725901623597e-05,0.5256410256410257,5.0,2.2,11.2,1.0,2.0,1.0,14.399999999999999,0.08319804485271322,0
381,0,10,747,41,8,2012,0.013386880856760375,0.020377733598409543,0.8,2,5,0.4,0.0005502404585646192,0.0004618354567711369,0.0013877466848539297,1.506806562701485e-05,0.47619047619047616,2.0,2.5,4.5,2.5,3.0,1.5,9.5,0.05552627687099476,0
382,0,10,1128,41,0,3069,0.008865248226950355,0.01335940045617465,0.0,0,8,0.0,0.00030000000000000003,-0.0,0.00242812802607263,8.810279115163372e-06,0.6785714285714286,3.0,2.3333333333333335,8.0,0.0,3.0,1.3333333333333333,10.333333333333334,0.05961965823363637,0
383,0,10,549,46,8,1467,0.018214936247723135,0.03135650988411725,0.8,0,8,0.0,0.00030000000000000003,-0.0,0.0020056117455647246,2.7595785951280646e-05,0.6071428571428571,9.0,7.888888888888889,10.0,1.7777777777777777,1.4444444444444444,1.5555555555555556,19.666666666666668,0.11347492440174166,0
384,0,10,949,22,3,458,0.01053740779768177,0.048034934497816595,0.3,0,8,0.0,0.00030000000000000003,-0.0,0.002441589936218125,1.517590132097673e-05,0.6071428571428571,5.0,1.6,11.6,1.2,2.4,1.8,14.399999999999999,0.08308428447966772,0
385,1,10,1961,60,12,2712,0.005099439061703213,0.022123893805309734,1.2,1,9,0.1111111111111111,0.00033642857142857145,9.75062543566221e-05,0.0015778729394078145,6.955458138949619e-05,0.35555555555555557,5.0,3.4,8.4,1.0,2.4,0.4,12.8,0.073983436228863,0
386,0,30,815,43,2,2807,0.03680981595092025,0.015318845742785893,0.06666666666666667,6,10,0.6,0.0005545001962706402,0.0014022519381948328,0.002344260366857971,0.0001737167658494298,0.4,7.0,5.857142857142857,8.857142857142858,0.7142857142857143,1.7142857142857142,1.4285714285714286,15.428571428571429,0.09003899874907753,0
387,0,10,585,40,4,2966,0.017094017094017096,0.013486176668914362,0.4,1,11,0.09090909090909091,0.00033986904761904767,0.00022701075244246447,0.0020103339575492036,1.2671126222965464e-05,0.4090909090909091,4.0,6.25,9.75,0.5,2.25,1.75,16.5,0.09531177660307565,0
388,0,10,211,21,2,1114,0.04739336492890995,0.018850987432675045,0.2,0,5,0.0,0.00030000000000000003,-0.0,0.0016615460427333742,5.269671107370602e-06,0.8,10.0,5.2,18.3,2.3,2.7,1.4,25.8,0.14884871001257244,1
389,0,20,1743,39,5,1665,0.011474469305794608,0.023423423423423424,0.25,2,5,0.4,0.00440345495118614,0.000525513660695609,0.0020314352234295147,0.0,0.7142857142857143,4.0,2.0,19.75,0.0,3.75,0.75,21.75,0.13725447890542852,1
390,0,10,643,72,15,3408,0.015552099533437015,0.02112676056338028,1.5,1,10,0.1,0.00044651706464899374,0.00021824975065444575,0.002943576122364648,3.4846699882570144e-05,0.6181818181818182,9.0,3.3333333333333335,11.0,1.6666666666666667,2.888888888888889,1.5555555555555556,16.0,0.09274105087745446,0
391,0,10,1988,55,3,1407,0.005030181086519115,0.03909026297085998,0.3,1,7,0.14285714285714285,0.0004584863988736289,0.000155124716190899,0.0018750220129121402,1.7907368095316397e-05,0.5357142857142857,7.0,5.0,8.714285714285714,2.4285714285714284,1.5714285714285714,1.0,16.142857142857142,0.09359103115862513,0
392,1,10,208,83,8,422,0.04807692307692308,0.1966824644549763,0.8,4,4,1.0,0.00046214034815438097,0.0010731414806549036,0.0019338757527761522,4.918359700212563e-06,0.6071428571428571,5.0,2.6,13.0,0.2,3.8,1.6,15.799999999999999,0.09161709444494612,0
393,0,10,1261,21,0,2281,0.007930214115781126,0.00920648838228847,0.0,2,6,0.3333333333333333,0.0003556329562268186,0.0005387929981842372,0.001982472828593075,1.1178090227755823e-05,0.5714285714285714,5.0,4.2,8.8,0.8,3.6,1.8,13.8,0.0797789361257154,0
394,0,40,109,34,7,2335,0.3669724770642202,0.014561027837259101,0.175,5,7,0.7142857142857143,0.0004938792393119252,0.0013780367053441765,0.0021991013738096948,5.692309375981942e-05,0.5303030303030303,3.0,5.333333333333333,11.666666666666666,0.6666666666666666,4.0,1.6666666666666667,17.666666666666668,0.10283230695092757,0
395,0,20,964,31,2,2563,0.02074688796680498,0.012095200936402654,0.1,2,12,0.16666666666666666,0.000586691281092679,0.0004982253085009081,0.0026725617872450573,0.00011282975019650823,0.43956043956043955,8.0,5.0,13.125,1.125,1.375,1.125,19.25,0.11203748567195129,0
396,0,50,1890,47,0,1570,0.026455026455026454,0.029936305732484077,0.0,2,9,0.2222222222222222,0.000497683961892863,0.00039086686551016605,0.0020547749150525395,4.63502379145124e-05,0.45454545454545453,6.0,5.5,8.833333333333334,0.8333333333333334,2.0,1.6666666666666667,15.166666666666668,0.088525096549951,0
397,0,10,1392,63,6,475,0.007183908045977011,0.13263157894736843,0.6,0,8,0.0,0.00030000000000000003,-0.0,0.001928208576236349,0.0,0.5357142857142857,4.0,5.75,9.25,1.5,3.5,1.75,16.5,0.09519230769011096,0
398,0,30,1951,41,10,3810,0.015376729882111738,0.010761154855643044,0.3333333333333333,5,9,0.5555555555555556,0.000553296921256894,0.0012122741720793557,0.0019387929822700458,0.0001523887126067565,0.3516483516483517,7.0,4.285714285714286,8.428571428571429,1.1428571428571428,3.4285714285714284,1.5714285714285714,13.857142857142858,0.08095929889173598,0
399,0,20,260,84,4,1233,0.07692307692307693,0.0681265206812652,0.2,3,7,0.42857142857142855,0.00042280449778378515,0.0006247270413804316,0.0025059601202535747,0.0,0.6,6.0,5.666666666666667,16.833333333333332,1.5,1.0,1.5,24.0,0.138920774727602,1
400,0,10,455,34,11,1053,0.02197802197802198,0.032288698955365625,1.1,0,4,0.0,0.00030000000000000003,-0.0,0.0015922289854343127,0.0,1.0,5.0,4.2,7.6,2.4,2.4,2.4,14.200000000000001,0.08192307692118642,0
401,0,10,713,16,2,371,0.014025245441795231,0.0431266846361186,0.2,0,7,0.0,0.00030000000000000003,-0.0,0.002082991424961404,8.112099765285654e-06,0.6190476190476191,4.0,3.25,8.5,0.5,2.0,0.75,12.25,0.07067701187382651,0
402,0,50,1182,9,1,162,0.04230118443316413,0.05555555555555555,0.02,3,9,0.3333333333333333,0.0004926106188765037,0.0004561960628258336,0.002284780587424179,3.399162858688678e-05,0.42424242424242425,10.0,3.5,6.7,1.5,2.0,1.3,11.7,0.06850468142741914,0
403,1,40,1149,29,8,2520,0.034812880765883375,0.011507936507936509,0.2,2,9,0.2222222222222222,0.00043907963230974036,0.0005174735416344771,0.002022819542086112,3.088592315238379e-05,0.4,8.0,2.875,10.75,1.625,1.875,1.5,15.25,0.08872160870823285,0
404,0,10,591,63,8,1889,0.01692047377326565,0.03335097935415564,0.8,1,6,0.16666666666666666,0.0003355550559270021,0.0002883929494585798,0.002278266692747238,9.956872898222114e-06,0.7619047619047619,3.0,1.6666666666666667,7.0,1.6666666666666667,3.0,0.6666666666666666,10.333333333333332,0.05972127496683745,0
405,0,10,1387,65,2,2330,0.007209805335255948,0.027896995708154508,0.2,0,5,0.0,0.00030000000000000003,-0.0,0.0015413502718969903,1.0232251823868791e-05,0.6,5.0,2.6,11.0,2.6,2.4,1.0,16.2,0.09346650183814144,0
406,0,10,1047,19,9,294,0.009551098376313277,0.06462585034013606,0.9,2,10,0.2,0.00045091572275473375,0.0004560276071844908,0.0018644345176191046,0.00011740935936766132,0.36363636363636365,7.0,7.285714285714286,16.571428571428573,1.5714285714285714,3.142857142857143,1.7142857142857142,25.42857142857143,0.14718920671035993,1
407,1,220,1190,38,6,122,0.18487394957983194,0.3114754098360656,0.02727272727272727,23,6,3.8333333333333335,0.011469621663320799,0.00541340281500528,0.0012743608644609538,0.0007074977745393218,0.15763546798029557,4.0,2.0,10.5,1.75,2.5,2.0,14.25,0.11661669545719232,0
408,1,420,976,35,2,1715,0.430327868852459,0.02040816326530612,0.004761904761904762,34,12,2.8333333333333335,0.014797368281553567,0.008043722429171157,0.002433620331574587,0.001996891717443488,0.13232323232323231,5.0,2.8,13.0,1.6,2.4,0.2,17.400000000000002,0.14707751564306118,1
409,0,10,917,28,17,1464,0.010905125408942203,0.01912568306010929,1.7,0,8,0.0,0.00030000000000000003,-0.0,0.0007872961034448907,9.76965085905859e-05,0.25,4.0,1.0,11.25,0.75,3.0,1.5,13.0,0.07504738983815869,0
410,0,10,1777,37,2,2215,0.005627462014631401,0.016704288939051917,0.2,1,6,0.16666666666666666,0.00033706931329950766,0.0002581941612884599,0.0018188285757809205,3.6854230990343304e-05,0.47619047619047616,8.0,3.875,11.5,1.75,1.75,1.0,17.125,0.09892131850533187,0
411,0,10,68,33,2,1261,0.14705882352941177,0.026169706582077717,0.2,2,10,0.2,0.00035738289021021755,0.0005416122675267355,0.0019403130805846053,5.017152726225489e-05,0.4393939393939394,10.0,4.0,9.1,1.9,3.2,1.5,15.0,0.08672590162908263,0
412,0,360,481,40,5,1031,0.7484407484407485,0.038797284190106696,0.013888888888888888,29,9,3.2222222222222223,0.019270970650547673,0.007722533348213813,0.0023355184512472613,0.0006977161382189967,0.2072072072072072,7.0,3.5714285714285716,10.142857142857142,1.4285714285714286,2.7142857142857144,1.2857142857142858,15.142857142857142,0.14547988391040204,1
413,0,10,1758,52,4,1690,0.005688282138794084,0.03076923076923077,0.4,1,9,0.1111111111111111,0.0005135595600014766,0.00023782563332672146,0.0021185818207028113,8.453026346461752e-05,0.4888888888888889,12.0,3.5833333333333335,11.833333333333334,0.8333333333333334,2.9166666666666665,1.1666666666666667,16.25,0.09439801811723762,0
414,0,210,789,22,6,3847,0.2661596958174905,0.005718741876787107,0.02857142857142857,20,11,1.8181818181818181,0.0024636327464883116,0.004516253427360433,0.0025595617962960717,0.000628934402248807,0.2,2.0,6.5,18.0,2.5,3.0,2.0,27.0,0.1644277636048388,1
415,0,40,1423,28,8,1626,0.028109627547434995,0.017220172201722016,0.2,2,8,0.25,0.00039623764273357217,0.0004917150044088334,0.001961555562707619,1.5904825524064e-05,0.5111111111111111,4.0,4.75,5.5,2.5,2.75,2.0,12.75,0.07416949217505621,0
416,0,360,232,33,5,2384,1.5517241379310345,0.013842281879194632,0.013888888888888888,33,7,4.714285714285714,0.010676293835411146,0.008493665877112488,0.0021467192217438126,0.0013587326123778996,0.14709851551956815,2.0,6.0,23.0,0.5,3.0,2.5,29.5,0.2042009605941354,1
417,0,10,162,45,1,295,0.06172839506172839,0.15254237288135594,0.1,1,7,0.14285714285714285,0.00034531935657331625,0.00027079002208856077,0.0014490561365895697,6.376479469922043e-05,0.4642857142857143,11.0,3.6363636363636362,8.545454545454545,1.6363636363636365,2.727272727272727,1.3636363636363635,13.818181818181818,0.07988002452255584,0
418,0,10,1256,45,2,675,0.007961783439490446,0.06666666666666667,0.2,0,8,0.0,0.00030000000000000003,-0.0,0.002071656024468725,3.608926273532594e-05,0.5,4.0,6.75,5.75,2.0,3.5,2.5,14.5,0.08367135204242733,0
419,0,10,530,40,7,2395,0.018867924528301886,0.016701461377870562,0.7,0,8,0.0,0.00030000000000000003,-0.0,0.001778488728328939,1.850396016181062e-05,0.4642857142857143,5.0,4.4,11.8,2.4,3.2,1.2,18.6,0.1073166680580043,0
420,0,10,1219,34,2,1166,0.008203445447087777,0.029159519725557463,0.2,0,6,0.0,0.00030000000000000003,-0.0,0.0016485474387017138,1.643515446644851e-05,0.6666666666666666,5.0,5.4,22.0,0.8,3.4,1.6,28.2,0.1627002799216449,1
421,0,10,880,20,3,2978,0.011363636363636364,0.006715916722632639,0.3,0,6,0.0,0.00030000000000000003,-0.0,0.001958770559877619,8.942472182204659e-06,0.8,5.0,7.6,11.8,1.4,3.0,2.6,20.799999999999997,0.12000433774001243,0
422,0,10,1701,26,3,1431,0.005878894767783657,0.01816911250873515,0.3,1,8,0.125,0.0005570358700109903,0.00027734191169966846,0.0020119926690741322,3.7159246206940734e-05,0.5,7.0,4.285714285714286,6.428571428571429,1.0,2.7142857142857144,1.1428571428571428,11.714285714285715,0.06833103301830239,0
423,0,10,1186,40,1,483,0.008431703204047217,0.08281573498964803,0.1,0,7,0.0,0.00030000000000000003,-0.0,0.002232057715208849,5.585496513805608e-06,0.6666666666666666,7.0,4.857142857142857,7.714285714285714,2.0,2.0,1.8571428571428572,14.571428571428571,0.08406864343190612,0
424,1,10,812,40,6,2268,0.012315270935960592,0.01763668430335097,0.6,3,6,0.5,0.0004210189310363165,0.0006465890587000206,0.0005741049230591175,5.054926802560362e-05,0.16666666666666666,3.0,1.6666666666666667,7.666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,11.0,0.06383003882929343,0
425,0,120,525,41,4,1944,0.22857142857142856,0.02109053497942387,0.03333333333333333,13,8,1.625,0.0007899180257091702,0.0027504182624092594,0.0021396907245756196,0.00040511898536619846,0.26666666666666666,7.0,3.2857142857142856,12.285714285714286,2.7142857142857144,2.2857142857142856,2.142857142857143,18.28571428571429,0.10829553233602307,0
426,0,130,812,81,3,1493,0.16009852216748768,0.05425318151373074,0.023076923076923078,12,11,1.0909090909090908,0.0008819311134697483,0.0030007333803499974,0.0018964482585694129,0.0004459632410763769,0.1976284584980237,6.0,3.1666666666666665,7.166666666666667,1.0,2.8333333333333335,0.8333333333333334,11.333333333333334,0.06857717038267269,0
427,0,22700,1376,81,4,1240,16.497093023255815,0.06532258064516129,0.0001762114537444934,493,8,61.625,0.10584579798920245,0.11887606771351238,0.001635547066506505,0.41230993217761713,0.02814195484754036,7.0,3.4285714285714284,9.857142857142858,1.1428571428571428,2.4285714285714284,1.4285714285714286,14.428571428571429,0.8332417549123863,1
428,0,60,1020,57,4,860,0.058823529411764705,0.06627906976744186,0.06666666666666667,7,8,0.875,0.000837710292241589,0.00166313664571262,0.0023576935952541018,9.113917955697901e-05,0.3904761904761905,7.0,3.5714285714285716,19.142857142857142,1.5714285714285714,2.4285714285714284,1.4285714285714286,24.28571428571429,0.1422333731714913,1
429,0,20,1898,63,3,1420,0.01053740779768177,0.044366197183098595,0.15,2,8,0.25,0.0006162334811205301,0.0005639016817443767,0.0018028929074920682,1.702263454683958e-05,0.4666666666666667,3.0,5.0,13.333333333333334,0.6666666666666666,2.6666666666666665,2.3333333333333335,19.000000000000004,0.11063267443494833,0
430,0,60,1069,24,5,1142,0.05612722170252572,0.021015761821366025,0.08333333333333333,5,5,1.0,0.0004773237751848731,0.0012203823148118232,0.0015924475278533915,4.4728329611348655e-05,0.4444444444444444,5.0,2.6,10.2,0.6,2.6,1.4,13.399999999999999,0.07838431166906366,0
431,0,10,1191,49,4,2264,0.008396305625524769,0.021643109540636044,0.4,1,8,0.125,0.00032125000000000003,0.0003006196787616893,0.0021202799611172926,3.60831209275085e-05,0.5833333333333334,5.0,2.6,6.6,1.2,1.4,2.0,10.399999999999999,0.0600779032295897,0
432,0,10,1886,53,0,2896,0.005302226935312832,0.01830110497237569,0.0,2,7,0.2857142857142857,0.00044941134932165226,0.0006546654320037777,0.002387519930159291,5.4482390645796865e-06,0.6388888888888888,7.0,3.142857142857143,17.142857142857142,0.7142857142857143,2.857142857142857,0.7142857142857143,21.0,0.12158117097512837,0
433,1,10,210,39,1,1999,0.047619047619047616,0.01950975487743872,0.1,1,10,0.1,0.00033884069162267675,0.0003436181555343107,0.001938000672315277,4.830544198937305e-05,0.43636363636363634,7.0,2.142857142857143,11.714285714285714,1.4285714285714286,1.8571428571428572,1.5714285714285714,15.285714285714285,0.08832064434006136,0
434,0,10,450,10,14,3098,0.022222222222222223,0.0032278889606197547,1.4,0,12,0.0,0.00030000000000000003,-0.0,0.0022092825804434827,8.23004402558353e-05,0.5454545454545454,8.0,5.0,12.25,2.0,2.5,1.5,19.25,0.11109761394350551,0
435,0,10,247,11,3,2209,0.04048582995951417,0.004979628791308284,0.3,1,6,0.16666666666666666,0.00033187500000000003,0.0002483205222875039,0.0012724615571118598,1.7489088687922628e-05,0.47619047619047616,5.0,3.4,10.8,2.2,2.6,2.2,16.400000000000002,0.09471446855978598,0
436,1,2440,1333,28,1,901,1.8304576144036009,0.03107658157602664,0.0004098360655737705,194,9,21.555555555555557,0.02527810643630957,0.050885172090438247,0.0022185338699886904,0.05232602674625491,0.04407035175879397,6.0,3.6666666666666665,8.5,3.0,2.1666666666666665,1.5,15.166666666666666,0.21065276922012013,1
437,0,10,709,24,7,664,0.014104372355430184,0.03614457831325301,0.7,0,8,0.0,0.00030000000000000003,-0.0,0.00209003736441927,0.0,0.6071428571428571,6.0,2.6666666666666665,13.833333333333334,1.8333333333333333,2.8333333333333335,1.3333333333333333,18.333333333333332,0.10576923076678996,0
438,0,10,1825,41,4,3661,0.005479452054794521,0.011199125921879268,0.4,0,5,0.0,0.00030000000000000003,-0.0,0.0015382007305300206,4.0241124819920975e-06,0.6,7.0,2.857142857142857,14.142857142857142,1.2857142857142858,2.142857142857143,1.2857142857142858,18.285714285714285,0.10549645747632276,0
439,0,60,1120,25,8,3901,0.05357142857142857,0.00640861317610869,0.13333333333333333,5,5,1.0,0.0023265912876848536,0.0011541663405083666,0.0014481219811914611,0.00011387614990757964,0.37777777777777777,10.0,5.3,11.0,0.7,1.5,1.4,17.0,0.10444338288190964,0
440,0,10,448,35,5,1429,0.022321428571428572,0.0244926522043387,0.5,1,8,0.125,0.000326867382288269,0.00024136575514395873,0.002237907285713573,0.0,0.5833333333333334,11.0,4.636363636363637,7.545454545454546,2.6363636363636362,2.0,1.9090909090909092,14.81818181818182,0.08556587747479508,0
441,0,370,1783,38,8,720,0.20751542344363433,0.05277777777777778,0.021621621621621623,34,6,5.666666666666667,0.005875697001925588,0.008438706150084827,0.0018650439519628773,0.0016549674813346475,0.14487179487179488,5.0,4.6,16.0,2.6,2.2,2.0,23.200000000000003,0.15446361993423463,1
442,0,30,1632,30,8,2769,0.01838235294117647,0.010834236186348862,0.26666666666666666,2,5,0.4,0.00038457898096347766,0.0003705496911043856,0.0015052397370546044,4.942245655321092e-06,0.5714285714285714,5.0,6.0,16.2,2.0,1.6,1.4,24.2,0.14007854793748042,1
443,0,3690,127,29,3,3200,29.055118110236222,0.0090625,0.0008130081300813008,242,10,24.2,0.06289455424410258,0.0633245335711712,0.0021051648842790823,0.07545001290667923,0.044001991040318565,3.0,3.6666666666666665,7.333333333333333,0.6666666666666666,3.3333333333333335,2.0,11.666666666666666,0.3223696335257065,1
444,0,30,173,29,14,1895,0.17341040462427745,0.015303430079155673,0.4666666666666667,6,7,0.8571428571428571,0.003393077095081565,0.0012438413776294506,0.0022282560040892273,0.00012979674941186498,0.41025641025641024,4.0,11.0,10.5,2.5,3.5,2.75,24.0,0.14753652392887892,1
445,0,10,124,69,6,1087,0.08064516129032258,0.06347746090156393,0.6,2,7,0.2857142857142857,0.0013855612483284034,0.0004978067049496429,0.0021529387169463643,3.0475618448177946e-05,0.6111111111111112,5.0,2.2,12.6,5.0,2.4,1.0,19.8,0.1173311166350606,0
446,0,10,1944,57,5,1985,0.0051440329218107,0.02871536523929471,0.5,0,10,0.0,0.00030000000000000003,-0.0,0.0024429718061794313,2.039941047155201e-05,0.5333333333333333,8.0,5.125,15.375,2.125,2.625,1.125,22.625,0.13053874133347698,1
447,0,60,186,77,1,611,0.3225806451612903,0.1260229132569558,0.016666666666666666,9,8,1.125,0.0005908118456261853,0.002495373174377151,0.002456803691036735,4.9810798742041894e-05,0.41911764705882354,6.0,2.6666666666666665,8.333333333333334,1.0,2.1666666666666665,1.3333333333333333,12.0,0.07063242881384879,0
448,0,10,651,54,4,2248,0.015360983102918587,0.02402135231316726,0.4,2,11,0.18181818181818182,0.0003649096856250335,0.000497780358016266,0.001958765690235514,0.00014953330320527142,0.41025641025641024,7.0,6.428571428571429,7.285714285714286,2.5714285714285716,2.0,1.5714285714285714,16.28571428571429,0.09421307558324958,0
449,0,7350,1473,39,1,1419,4.989816700610998,0.02748414376321353,0.00013605442176870748,375,6,62.5,0.08471939997876009,0.09663927092724436,0.0011704149272431955,0.1880861328149803,0.033397504456327984,5.0,2.0,7.0,0.8,1.8,2.0,9.8,0.4685974073010459,1
450,1,10,886,40,5,813,0.011286681715575621,0.04920049200492005,0.5,3,7,0.42857142857142855,0.0005003179969585037,0.0006630260854228277,0.0021661807487430244,3.171372717694276e-05,0.4444444444444444,5.0,4.8,5.4,2.2,3.6,1.6,12.399999999999999,0.07212322243895705,0
451,0,40,1578,63,3,3160,0.025348542458808618,0.019936708860759492,0.075,3,10,0.3,0.0012097787310959274,0.0007707118023238043,0.002918825798373165,7.770608975741296e-05,0.5256410256410257,5.0,8.2,7.0,2.2,3.0,1.4,17.4,0.1033387764576763,0
452,0,80,549,30,9,210,0.14571948998178508,0.14285714285714285,0.1125,9,9,1.0,0.0007403857965262704,0.0022679710212984926,0.0021466807278804896,0.00016159110724272516,0.2875816993464052,6.0,3.1666666666666665,18.166666666666668,1.6666666666666667,4.166666666666667,1.3333333333333333,23.000000000000004,0.13479369437278377,1
453,0,10,1646,24,8,48,0.006075334143377886,0.5,0.8,2,8,0.25,0.00044877740698668256,0.00043605020356288145,0.002281523574372441,1.3618795777791289e-05,0.5111111111111111,5.0,3.4,8.6,0.6,3.6,1.0,12.6,0.07312179392551955,0
454,0,30,187,52,1,1279,0.16042780748663102,0.040656763096168884,0.03333333333333333,3,8,0.375,0.00043812500000000004,0.0006666316711323634,0.0020280232532912746,5.536880692815052e-05,0.5272727272727272,6.0,9.0,7.0,0.6666666666666666,2.1666666666666665,1.1666666666666667,16.666666666666668,0.09679366747963145,0
455,1,10,99,15,6,3574,0.10101010101010101,0.004196978175713486,0.6,0,6,0.0,0.00030000000000000003,-0.0,0.0005206314793107412,1.7030149229345635e-05,0.06666666666666667,6.0,3.5,16.666666666666668,0.6666666666666666,1.8333333333333333,1.5,20.833333333333336,0.1202005685379197,0
456,0,10,1844,51,7,3196,0.005422993492407809,0.015957446808510637,0.7,0,6,0.0,0.00030000000000000003,-0.0,0.0016302343583289502,4.359455188824771e-06,0.8,10.0,3.0,10.8,1.2,2.0,1.9,15.0,0.08654057618607056,0
457,0,30,1022,43,2,2958,0.029354207436399216,0.0145368492224476,0.06666666666666667,3,3,1.0,0.001978151134752948,0.0007286092798423223,0.0015882545906067136,5.589045113877911e-06,0.6666666666666666,6.0,3.0,9.166666666666666,1.3333333333333333,2.0,1.1666666666666667,13.5,0.08287761092418312,0
458,0,10,1692,15,3,3398,0.00591016548463357,0.0044143613890523835,0.3,0,6,0.0,0.00030000000000000003,-0.0,0.0012947520069109398,2.9445104999820437e-05,0.4,4.0,3.0,10.0,0.25,1.25,1.25,13.25,0.07645659068623716,0
459,0,10,1698,72,7,1646,0.005889281507656066,0.04374240583232078,0.7,0,6,0.0,0.00030000000000000003,-0.0,0.001963345963175378,9.972800498849978e-06,0.6,7.0,2.7142857142857144,12.142857142857142,0.5714285714285714,2.2857142857142856,1.0,15.428571428571429,0.08901582653512403,0
460,0,40,1935,18,3,2252,0.020671834625323,0.007992895204262877,0.075,6,8,0.75,0.0005698210591819396,0.00145996958199382,0.0019323141463224783,0.00012666241040912548,0.32967032967032966,8.0,3.0,11.25,3.75,3.0,1.125,18.0,0.10500506706062761,0
461,0,10,303,36,14,1275,0.033003300330033,0.02823529411764706,1.4,3,8,0.375,0.0005493881435300975,0.0007339854040798423,0.0024302120975162236,1.530514286894177e-05,0.4909090909090909,5.0,4.4,8.8,0.8,1.6,2.6,14.000000000000002,0.0814855077384965,0
462,0,40,1703,38,1,1668,0.023487962419260128,0.022781774580335732,0.025,5,9,0.5555555555555556,0.0004610780072528595,0.0011553388198824936,0.0029834084362717205,0.00011119024002948104,0.4835164835164835,1.0,6.0,19.0,0.0,3.0,3.0,25.0,0.1450730895584309,1
463,0,100,759,73,3,83,0.13175230566534915,0.8795180722891566,0.03,6,11,0.5454545454545454,0.0011741946271217512,0.0013110423423710745,0.0022594381039572056,0.00014379858949117955,0.3088235294117647,6.0,2.1666666666666665,7.833333333333333,3.1666666666666665,2.6666666666666665,2.0,13.166666666666666,0.07950770021570792,0
464,0,20,1922,44,5,2772,0.01040582726326743,0.015873015873015872,0.25,3,6,0.5,0.0016340511302372594,0.0008594669133038393,0.00174435130189019,0.0,0.6388888888888888,4.0,1.25,7.75,1.0,2.25,2.25,10.0,0.06159435261028112,0
465,0,80,1950,20,4,2940,0.041025641025641026,0.006802721088435374,0.05,6,5,1.2,0.003100841101470748,0.0014189943789990672,0.0013612614126336379,0.00010956111948489139,0.34545454545454546,7.0,9.0,17.857142857142858,0.2857142857142857,1.5714285714285714,2.0,27.142857142857142,0.16537883757244123,1
466,0,40,612,52,5,1456,0.06535947712418301,0.03571428571428571,0.125,5,9,0.5555555555555556,0.00175715398628323,0.0009897538871299605,0.0016830001017733285,5.016908465373195e-05,0.32967032967032966,9.0,4.666666666666667,6.888888888888889,0.7777777777777778,1.8888888888888888,1.3333333333333333,12.333333333333336,0.07565049169883807,0
467,1,10,806,30,6,3419,0.01240694789081886,0.008774495466510676,0.6,1,6,0.16666666666666666,0.00033642857142857145,0.00011792094075027367,0.001397267881842305,4.489192730285487e-05,0.47619047619047616,6.0,1.0,7.166666666666667,0.5,1.8333333333333333,2.1666666666666665,8.666666666666668,0.050125319220549996,0
468,0,10,1988,26,14,3968,0.005030181086519115,0.00655241935483871,1.4,1,13,0.07692307692307693,0.00032834970342804755,0.00023717909971149735,0.00245252704278308,0.00011729704311593783,0.3956043956043956,8.0,3.875,12.5,1.0,2.125,1.125,17.375,0.10037786241266705,0
469,1,130,1499,64,2,2426,0.0867244829886591,0.026380873866446827,0.015384615384615385,9,6,1.5,0.002233132131749897,0.0018946247279700503,0.0017054977227633045,0.00020872551097132945,0.26666666666666666,3.0,6.666666666666667,9.0,1.0,2.3333333333333335,2.0,16.666666666666668,0.10307193428890607,0
470,0,80,596,52,0,472,0.1342281879194631,0.11016949152542373,0.0,8,11,0.7272727272727273,0.0015376424423414635,0.0019410701057302902,0.0017400143690562862,0.00018864960636656646,0.25146198830409355,5.0,5.8,5.6,1.0,2.8,1.0,12.399999999999999,0.07591907030628699,0
471,0,10,1375,82,2,2910,0.007272727272727273,0.028178694158075602,0.2,0,8,0.0,0.00030000000000000003,-0.0,0.0021517449733483873,1.718774061788705e-05,0.6428571428571429,4.0,3.0,12.5,0.25,2.5,1.25,15.75,0.09087372190484189,0
472,0,10,971,21,1,609,0.010298661174047374,0.034482758620689655,0.1,1,11,0.09090909090909091,0.00032834970342804755,0.00023717909971149735,0.0023171243352440286,7.876244108341193e-05,0.4393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011878574348361939,0
